profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
herbarium_1_1_1,collectionobject,ns2:collectionobjects_herbarium,ns2:collectionobjects_herbarium,collectionobjects_herbarium.herbTypeSpecimenAssertionBy,Object Identification Information,Type specimen,Type specimen asserted by,herbTypeSpecimenGroupList > herbTypeSpecimenGroup,herbTypeSpecimenAssertionBy,string,n,n,y,authority: organization/local,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_herbarium,ns2:collectionobjects_herbarium,collectionobjects_herbarium.herbTypeSpecimenReference,Object Identification Information,Type specimen,Type specimen reference,herbTypeSpecimenGroupList > herbTypeSpecimenGroup,herbTypeSpecimenReference,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_herbarium,ns2:collectionobjects_herbarium,collectionobjects_herbarium.herbTypeSpecimenRefPage,Object Identification Information,Type specimen,Type specimen reference page,herbTypeSpecimenGroupList > herbTypeSpecimenGroup,herbTypeSpecimenRefPage,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_herbarium,ns2:collectionobjects_herbarium,collectionobjects_herbarium.herbTypeSpecimenBasionym,Object Identification Information,Type specimen,Type specimen verified basionym,herbTypeSpecimenGroupList > herbTypeSpecimenGroup,herbTypeSpecimenBasionym,string,n,n,y,authority: taxon/local; authority: taxon/common,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_herbarium,ns2:collectionobjects_herbarium,collectionobjects_herbarium.herbTypeSpecimenNotes,Object Identification Information,Type specimen,Type specimen note,herbTypeSpecimenGroupList > herbTypeSpecimenGroup,herbTypeSpecimenNotes,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.sex,Object Description Information,"",Sex,"",sex,string,n,n,n/a,option list: sexes,"female, male"
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.phase,Object Description Information,"",Phase,"",phase,string,n,n,n/a,vocabulary: botanicalphase,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.form,Object Description Information,"",Form,forms,form,string,n,y,n,vocabulary: herbariumform,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.style,Object Description Information,"",Style,styles,style,string,n,y,n,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_herbarium,ns2:collectionobjects_herbarium,collectionobjects_herbarium.postToPublic,Object Description Information,"",Post to public,"",postToPublic,string,n,n,n/a,option list: yesNoValues,"no, yes"
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivity,Object History and Association Information,Associations > Associated activity,Associated activity,assocActivityGroupList > assocActivityGroup,assocActivity,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityType,Object History and Association Information,Associations > Associated activity,Associated activity type,assocActivityGroupList > assocActivityGroup,assocActivityType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityNote,Object History and Association Information,Associations > Associated activity,Associated activity note,assocActivityGroupList > assocActivityGroup,assocActivityNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObject,Object History and Association Information,Associations > Associated object,Associated object,assocObjectGroupList > assocObjectGroup,assocObject,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectType,Object History and Association Information,Associations > Associated object,Associated object type,assocObjectGroupList > assocObjectGroup,assocObjectType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectNote,Object History and Association Information,Associations > Associated object,Associated object note,assocObjectGroupList > assocObjectGroup,assocObjectNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConcept,Object History and Association Information,Associations > Associated concept,Associated concept,assocConceptGroupList > assocConceptGroup,assocConcept,string,n,n,y,authority: concept/associated,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptType,Object History and Association Information,Associations > Associated concept,Associated concept type,assocConceptGroupList > assocConceptGroup,assocConceptType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptNote,Object History and Association Information,Associations > Associated concept,Associated concept note,assocConceptGroupList > assocConceptGroup,assocConceptNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContext,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContext,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextType,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity type,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextNote,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity note,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganization,Object History and Association Information,Associations > Associated organization,Associated organization,assocOrganizationGroupList > assocOrganizationGroup,assocOrganization,string,n,n,y,authority: organization/local,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationType,Object History and Association Information,Associations > Associated organization,Associated organization type,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationNote,Object History and Association Information,Associations > Associated organization,Associated organization note,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeople,Object History and Association Information,Associations > Associated people,Associated people,assocPeopleGroupList > assocPeopleGroup,assocPeople,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleType,Object History and Association Information,Associations > Associated people,Associated people type,assocPeopleGroupList > assocPeopleGroup,assocPeopleType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleNote,Object History and Association Information,Associations > Associated people,Associated people note,assocPeopleGroupList > assocPeopleGroup,assocPeopleNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPerson,Object History and Association Information,Associations > Associated person,Associated person,assocPersonGroupList > assocPersonGroup,assocPerson,string,n,n,y,authority: person/local,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonType,Object History and Association Information,Associations > Associated person,Associated person type,assocPersonGroupList > assocPersonGroup,assocPersonType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonNote,Object History and Association Information,Associations > Associated person,Associated person note,assocPersonGroupList > assocPersonGroup,assocPersonNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlace,Object History and Association Information,Associations > Associated place,Associated place,assocPlaceGroupList > assocPlaceGroup,assocPlace,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceType,Object History and Association Information,Associations > Associated place,Associated place type,assocPlaceGroupList > assocPlaceGroup,assocPlaceType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceNote,Object History and Association Information,Associations > Associated place,Associated place note,assocPlaceGroupList > assocPlaceGroup,assocPlaceNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventName,Object History and Association Information,Associations > Associated event,Associated event,"",assocEventName,string,n,n,n/a,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNameType,Object History and Association Information,Associations > Associated event,Associated event type,"",assocEventNameType,string,n,n,n/a,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventOrganization,Object History and Association Information,Associations,Associated event organization,assocEventOrganizations,assocEventOrganization,string,n,y,n,authority: organization/local,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPeople,Object History and Association Information,Associations,Associated event people,assocEventPeoples,assocEventPeople,string,n,y,n,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPerson,Object History and Association Information,Associations,Associated event person,assocEventPersons,assocEventPerson,string,n,y,n,authority: person/local,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPlace,Object History and Association Information,Associations,Associated event place,assocEventPlaces,assocEventPlace,string,n,y,n,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNote,Object History and Association Information,Associations,Associated event note,"",assocEventNote,string,n,n,n/a,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocStructuredDateGroup,Object History and Association Information,Associations > Associated date,Associated date value,assocDateGroupList > assocDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocDateType,Object History and Association Information,Associations > Associated date,Associated date type,assocDateGroupList > assocDateGroup,assocDateType,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocDateNote,Object History and Association Information,Associations > Associated date,Associated date note,assocDateGroupList > assocDateGroup,assocDateNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectHistoryNote,Object History and Association Information,"",Object history note,"",objectHistoryNote,string,n,n,n/a,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.usage,Object History and Association Information,Usage,Usage,usageGroupList > usageGroup,usage,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.usageNote,Object History and Association Information,Usage,Usage note,usageGroupList > usageGroup,usageNote,string,n,n,y,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.owner,Object History and Association Information,Object Owner's Contribution Information,Owner,owners,owner,string,n,y,n,authority: person/local; authority: organization/local,""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipDateGroup,Object History and Association Information,"",Ownership date,ownershipDateGroupList,ownershipDateGroup,structured date group,n,y,n,"",""
herbarium_1_1_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipAccess,Object History and Association Information,"",Ownership access,"",ownershipAccess,string,n,n,n/a,option list: ownershipAccessLevels,"limited, open, restricted"
